reading_id,sensor_id,city,zone_type,lat,lon,pm25,pm10,no2,co,o3,so2,reading_timestamp
f1638b01-3781-40aa-9e59-10dcabe3b715,KHI_IND_001,Karachi,industrial,24.8607,67.0011,120.1781,210.6503,118.8044,6.6039,49.0908,94.452,2026-07-31 16:15:09
d2bf25d9-d4ee-4154-ac40-44689a860020,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,84.9614,131.0428,132.4317,7.7901,58.228,40.4111,2026-07-31 15:04:52
8cb66ccd-eaf4-48d4-be85-e2d87a5abae9,LHR_IND_001,Lahore,industrial,31.5204,74.3587,57.738,254.9287,114.3939,4.0284,31.1896,55.6631,2026-07-31 23:37:34
80f89db2-0e8e-4082-be47-259d2a8fe441,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,90.4789,178.5654,89.7182,7.5434,24.077,42.7862,2026-07-31 18:45:07
8090432f-5921-4802-9eca-5dbd44d46ab7,ISB_RES_001,Islamabad,residential,33.6844,73.0479,65.2717,80.0698,19.2814,1.5366,40.9303,19.5094,2026-07-31 17:54:12
4d9560fe-07de-4a82-931b-222277834990,ISB_PRK_002,Islamabad,park,33.7294,73.0931,10.672,24.4205,24.8428,0.2826,35.877,9.3147,2026-08-01 03:31:57
fdf3bff6-1dc1-4472-a5ef-47fef65eda80,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,113.4922,114.615,44.3814,4.3965,51.2661,78.2243,2026-07-31 18:53:02
01153826-8005-403c-af26-d0c6ac4b923d,PSH_TRF_002,Peshawar,traffic,34.008,71.578,72.8747,102.6473,58.7191,8.849,28.7158,42.6675,2026-08-01 01:40:58
21b6d66f-2e7b-4c93-a94e-4f0e76fc73fa,MLT_RES_001,Multan,residential,30.1575,71.5249,34.6086,115.9078,24.63,1.8902,44.4242,23.254,2026-08-01 00:02:34
3612aa68-0fb9-40cd-af37-05263a4129b0,MLT_IND_002,Multan,industrial,30.196,71.4753,135.9678,99.4614,46.2738,3.7091,24.6467,32.0886,2026-07-31 19:46:19
77049c58-338c-4861-8586-c61d5f143dcb,KHI_IND_001,Karachi,industrial,24.8607,67.0011,105.2707,78.7647,79.8161,2.2412,50.4669,58.7304,2026-07-31 20:52:55
3293f2e8-567c-4a48-b97f-a8547214e4c6,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,74.8844,120.5927,133.6707,2.9603,19.4024,21.5476,2026-08-01 04:25:12
4a1f771a-e079-43be-8edd-41a18b465cb3,LHR_IND_001,Lahore,industrial,31.5204,74.3587,173.4193,264.8432,41.434,3.7504,65.4028,98.0842,2026-07-31 17:22:46
cd0002e0-d64e-4dbd-8889-b7d804cbc482,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,65.9248,81.1559,87.5347,9.8545,54.7589,32.7626,2026-07-31 22:27:58
453d4a71-de63-4eb8-a5ac-425256907a59,ISB_RES_001,Islamabad,residential,33.6844,73.0479,63.0019,41.4585,25.1693,1.1934,42.8563,10.1746,2026-07-31 16:17:57
0eb8741e-2148-4455-880f-ac92b2ad932b,ISB_PRK_002,Islamabad,park,33.7294,73.0931,15.182,48.997,17.3754,0.2335,27.4473,3.5751,2026-07-31 13:50:16
f39a1506-d7c9-4238-aa1f-cd14b2efd189,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,131.1448,268.6725,99.2705,2.3607,43.1362,60.6765,2026-07-31 18:09:54
97bdd8db-3f8d-4a44-bb87-caadce5a9e14,PSH_TRF_002,Peshawar,traffic,34.008,71.578,69.0208,64.25,107.2492,3.1584,63.9684,46.641,2026-07-31 11:53:33
21ff67bf-88dd-4485-af97-e2d18df151ae,MLT_RES_001,Multan,residential,30.1575,71.5249,68.1444,38.3712,45.3966,1.7299,49.6523,14.6429,2026-07-31 23:36:37
97de5959-534a-4860-a52a-9a50857ae2a7,MLT_IND_002,Multan,industrial,30.196,71.4753,166.9111,125.8652,108.8364,2.0564,56.6167,81.731,2026-07-31 19:10:52
ca175050-c385-4882-b9f6-773e874d49a9,KHI_IND_001,Karachi,industrial,24.8607,67.0011,192.2355,141.684,48.6528,1.8817,23.75,75.0358,2026-08-01 07:22:28
0c1af4ee-3a01-4d95-b870-df00ff4cb47a,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,95.4983,181.9936,77.7388,4.3094,32.4448,25.2703,2026-08-01 03:11:44
a659cf90-6a12-4bf1-a6b6-af5a56a10f23,LHR_IND_001,Lahore,industrial,31.5204,74.3587,177.3181,258.7387,109.9282,7.6817,66.9438,81.8938,2026-08-01 08:23:14
daa92c91-39d9-4ed4-bd20-ac74c966e591,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,103.6692,123.3141,115.6428,2.8443,36.6758,25.7673,2026-07-31 21:57:42
6b568874-e1cc-4c3a-93c2-f005e90ac1d6,ISB_RES_001,Islamabad,residential,33.6844,73.0479,40.5163,60.4057,61.1065,1.3499,44.9069,24.7375,2026-08-01 02:58:03
be3f3ef1-e008-4375-9b53-54b5d292680e,ISB_PRK_002,Islamabad,park,33.7294,73.0931,19.5672,25.0513,26.6113,1.0362,58.3424,14.1198,2026-07-31 19:38:14
bb8b4910-32d2-4aeb-a780-fe8192825dae,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,182.9881,243.3646,115.8718,5.1565,55.1118,67.1805,2026-07-31 11:48:51
f54d736a-c6e2-4bd6-b5b0-e7434410206f,PSH_TRF_002,Peshawar,traffic,34.008,71.578,97.8406,185.7851,106.7095,2.724,19.2959,25.9809,2026-07-31 23:38:37
76b0b741-4c65-4b55-ba9f-686780ee7d2c,MLT_RES_001,Multan,residential,30.1575,71.5249,40.4842,99.9611,31.1571,0.9112,44.934,15.6632,2026-07-31 18:43:04
c3ed4369-9d57-4cc5-95ee-8feec5d0ec64,MLT_IND_002,Multan,industrial,30.196,71.4753,192.3472,185.5673,124.0255,7.8956,70.3034,32.1404,2026-07-31 21:33:20
0bd3413e-1c5a-487a-b3ff-500a0678b513,KHI_IND_001,Karachi,industrial,24.8607,67.0011,55.2401,245.2171,73.639,3.5533,62.1535,100.0339,2026-07-31 18:21:40
8343fdf1-04b6-4536-aa48-622a8fc2c8a8,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,136.6936,193.2551,119.3837,9.4195,25.6052,42.7557,2026-08-01 04:00:49
48c7af6b-1b9a-488d-b423-2e6ffaebec5f,LHR_IND_001,Lahore,industrial,31.5204,74.3587,146.4673,84.5622,82.7388,2.6946,24.312,95.1555,2026-07-31 12:58:19
36d06ee0-c271-494b-928c-cb66cda23cda,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,131.7209,77.1093,125.0924,8.5472,45.9239,21.6673,2026-07-31 18:04:21
3768f37a-809a-4177-81b7-67375bf76036,ISB_RES_001,Islamabad,residential,33.6844,73.0479,57.8061,87.4964,49.7711,0.9046,16.4138,16.8163,2026-07-31 11:18:09
e2bb6489-5dfe-4304-81b0-2449943a8c52,ISB_PRK_002,Islamabad,park,33.7294,73.0931,27.6641,56.5844,20.4883,1.1022,27.2421,7.9599,2026-07-31 19:33:13
273ed40a-926f-4a04-ba0e-e80c0f8bfbcc,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,70.6758,140.8179,88.7641,4.0027,29.6313,44.3229,2026-08-01 07:57:58
98858ea2-6126-4306-9ca2-9e08b4ffb317,PSH_TRF_002,Peshawar,traffic,34.008,71.578,97.2507,142.5806,118.4912,7.443,53.1172,27.2654,2026-08-01 00:47:09
61b4324d-27bb-460a-8103-6b8f8222c7ac,MLT_RES_001,Multan,residential,30.1575,71.5249,54.4022,112.964,37.3426,2.5535,44.9428,26.5272,2026-08-01 02:10:18
df2f72c3-eecf-411e-b0f8-bc67cb4243f0,MLT_IND_002,Multan,industrial,30.196,71.4753,98.5743,135.4074,37.0761,7.5495,28.1657,25.1902,2026-08-01 04:05:34
96f05f70-534a-418a-a02e-6b0c0c6e814d,KHI_IND_001,Karachi,industrial,24.8607,67.0011,203.6537,151.8627,94.9989,5.6414,33.1043,31.9608,2026-07-31 11:49:30
b14e7d22-96df-4921-8a44-2a4ef8cea714,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,141.5865,189.3228,68.663,5.5146,49.6224,28.2526,2026-07-31 14:45:22
37ea5760-f5f7-4dce-ae3d-34dbb61d77b3,LHR_IND_001,Lahore,industrial,31.5204,74.3587,190.2737,135.4102,83.762,4.5213,33.1898,70.3708,2026-08-01 06:29:06
