reading_id,sensor_id,city,zone_type,lat,lon,pm25,pm10,no2,co,o3,so2,reading_timestamp
0810e59a-a100-466d-a696-5eaf39e8d254,KHI_IND_001,Karachi,industrial,24.8607,67.0011,120.1781,210.6503,118.8044,6.6039,49.0908,94.452,2026-07-31 17:14:02
c0c743a1-f922-459c-a004-f4f60735a178,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,84.9614,131.0428,132.4317,7.7901,58.228,40.4111,2026-07-31 16:03:45
a2b73d51-6a20-46aa-9a10-796069439c0e,LHR_IND_001,Lahore,industrial,31.5204,74.3587,57.738,254.9287,114.3939,4.0284,31.1896,55.6631,2026-08-01 00:36:27
7abf2f35-620e-4c9d-b369-45555d3b468f,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,90.4789,178.5654,89.7182,7.5434,24.077,42.7862,2026-07-31 19:44:00
674eeeb4-de38-4b31-a16d-3effcd447ea1,ISB_RES_001,Islamabad,residential,33.6844,73.0479,65.2717,80.0698,19.2814,1.5366,40.9303,19.5094,2026-07-31 18:53:05
753db1da-f06d-485c-a0ff-4f0a3dbac4c4,ISB_PRK_002,Islamabad,park,33.7294,73.0931,10.672,24.4205,24.8428,0.2826,35.877,9.3147,2026-08-01 04:30:50
4391e990-b4a2-448e-9b91-4c992ce85aaf,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,113.4922,114.615,44.3814,4.3965,51.2661,78.2243,2026-07-31 19:51:55
969ea2d0-58ef-42d8-b854-ad58095ecac9,PSH_TRF_002,Peshawar,traffic,34.008,71.578,72.8747,102.6473,58.7191,8.849,28.7158,42.6675,2026-08-01 02:39:51
aa2653e0-bfed-476c-a3c9-817b506a17fe,MLT_RES_001,Multan,residential,30.1575,71.5249,34.6086,115.9078,24.63,1.8902,44.4242,23.254,2026-08-01 01:01:27
c912836c-6fcf-4964-aac6-cc21913e6764,MLT_IND_002,Multan,industrial,30.196,71.4753,135.9678,99.4614,46.2738,3.7091,24.6467,32.0886,2026-07-31 20:45:12
492a582b-6a38-441b-bdba-992297e60945,KHI_IND_001,Karachi,industrial,24.8607,67.0011,105.2707,78.7647,79.8161,2.2412,50.4669,58.7304,2026-07-31 21:51:48
edf43eac-c983-4dd5-a994-9a717f419c11,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,74.8844,120.5927,133.6707,2.9603,19.4024,21.5476,2026-08-01 05:24:05
4b2ffb3f-32ec-469f-81dc-9c263056ffc2,LHR_IND_001,Lahore,industrial,31.5204,74.3587,173.4193,264.8432,41.434,3.7504,65.4028,98.0842,2026-07-31 18:21:39
8c0d4b9e-7119-455c-bc76-5fc1c70470cf,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,65.9248,81.1559,87.5347,9.8545,54.7589,32.7626,2026-07-31 23:26:51
b43725ee-8e95-4929-9256-e5751f4df7b9,ISB_RES_001,Islamabad,residential,33.6844,73.0479,63.0019,41.4585,25.1693,1.1934,42.8563,10.1746,2026-07-31 17:16:50
e82880ad-edfa-431b-9829-f9499a44da2e,ISB_PRK_002,Islamabad,park,33.7294,73.0931,15.182,48.997,17.3754,0.2335,27.4473,3.5751,2026-07-31 14:49:09
df31d4e2-21e7-4f7a-8761-03804e6f3c83,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,131.1448,268.6725,99.2705,2.3607,43.1362,60.6765,2026-07-31 19:08:47
55214b0a-f0a8-4e4b-a1b1-1a248937d3b1,PSH_TRF_002,Peshawar,traffic,34.008,71.578,69.0208,64.25,107.2492,3.1584,63.9684,46.641,2026-07-31 12:52:26
ce9b3219-d9cb-4ea1-b973-2535183ea1e4,MLT_RES_001,Multan,residential,30.1575,71.5249,68.1444,38.3712,45.3966,1.7299,49.6523,14.6429,2026-08-01 00:35:30
ba9f2515-d05e-43e2-a597-901e68ef0b84,MLT_IND_002,Multan,industrial,30.196,71.4753,166.9111,125.8652,108.8364,2.0564,56.6167,81.731,2026-07-31 20:09:45
9830f021-777e-4baa-b3a3-8f56c8739cc5,KHI_IND_001,Karachi,industrial,24.8607,67.0011,192.2355,141.684,48.6528,1.8817,23.75,75.0358,2026-08-01 08:21:21
5cae2899-b0a3-4afe-a21c-7a188da57469,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,95.4983,181.9936,77.7388,4.3094,32.4448,25.2703,2026-08-01 04:10:37
8fde6fa5-70b6-49cf-b438-e042073c4ea2,LHR_IND_001,Lahore,industrial,31.5204,74.3587,177.3181,258.7387,109.9282,7.6817,66.9438,81.8938,2026-08-01 09:22:07
5fa7061b-fa80-4aa7-ac1c-176da746d449,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,103.6692,123.3141,115.6428,2.8443,36.6758,25.7673,2026-07-31 22:56:35
e2ddace9-1ce6-481d-a26b-a2979eac2507,ISB_RES_001,Islamabad,residential,33.6844,73.0479,40.5163,60.4057,61.1065,1.3499,44.9069,24.7375,2026-08-01 03:56:56
