reading_id,sensor_id,city,zone_type,lat,lon,pm25,pm10,no2,co,o3,so2,reading_timestamp
c0c4a1d3-1da9-499f-bd6a-1e05c207e3bd,KHI_IND_001,Karachi,industrial,24.8607,67.0011,120.1781,210.6503,118.8044,6.6039,49.0908,94.452,2026-08-02 12:49:22
de7404c8-6fb5-4a69-b641-e85c35cbfcab,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,84.9614,131.0428,132.4317,7.7901,58.228,40.4111,2026-08-02 11:39:05
2b64a514-d10b-4251-9075-ac1a96a75652,LHR_IND_001,Lahore,industrial,31.5204,74.3587,57.738,254.9287,114.3939,4.0284,31.1896,55.6631,2026-08-02 20:11:47
79e6bc98-6c45-482b-9263-ec79f9873e15,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,90.4789,178.5654,89.7182,7.5434,24.077,42.7862,2026-08-02 15:19:20
65c2e106-1584-48fb-b140-56769a925843,ISB_RES_001,Islamabad,residential,33.6844,73.0479,65.2717,80.0698,19.2814,1.5366,40.9303,19.5094,2026-08-02 14:28:25
498b6562-971e-45a1-91bf-64c050f6d0ec,ISB_PRK_002,Islamabad,park,33.7294,73.0931,10.672,24.4205,24.8428,0.2826,35.877,9.3147,2026-08-03 00:06:10
a586113d-2d5e-437f-ab83-04b30d053ed2,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,113.4922,114.615,44.3814,4.3965,51.2661,78.2243,2026-08-02 15:27:15
ef3ca11d-b3b9-4f10-a674-b453a600dd48,PSH_TRF_002,Peshawar,traffic,34.008,71.578,72.8747,102.6473,58.7191,8.849,28.7158,42.6675,2026-08-02 22:15:11
8e7c1b7f-9c27-482f-91ef-85a767c1431c,MLT_RES_001,Multan,residential,30.1575,71.5249,34.6086,115.9078,24.63,1.8902,44.4242,23.254,2026-08-02 20:36:47
eaa17baf-cfad-4af9-82dc-ae3a0949e45b,MLT_IND_002,Multan,industrial,30.196,71.4753,135.9678,99.4614,46.2738,3.7091,24.6467,32.0886,2026-08-02 16:20:32
bdc90107-a4c3-4ea8-86a4-a7d1c8a208b4,KHI_IND_001,Karachi,industrial,24.8607,67.0011,105.2707,78.7647,79.8161,2.2412,50.4669,58.7304,2026-08-02 17:27:08
a22c0f95-122b-4b78-94fc-03156232bdb1,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,74.8844,120.5927,133.6707,2.9603,19.4024,21.5476,2026-08-03 00:59:25
4185fce1-0f50-404a-904a-b695626ef7cf,LHR_IND_001,Lahore,industrial,31.5204,74.3587,173.4193,264.8432,41.434,3.7504,65.4028,98.0842,2026-08-02 13:56:59
73c643a4-4450-45aa-be08-05663a443039,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,65.9248,81.1559,87.5347,9.8545,54.7589,32.7626,2026-08-02 19:02:11
f9246ccd-4257-425b-9708-0c3c9bb0693d,ISB_RES_001,Islamabad,residential,33.6844,73.0479,63.0019,41.4585,25.1693,1.1934,42.8563,10.1746,2026-08-02 12:52:10
2ca5bc05-e9e1-4aa3-b353-1e5747525e10,ISB_PRK_002,Islamabad,park,33.7294,73.0931,15.182,48.997,17.3754,0.2335,27.4473,3.5751,2026-08-02 10:24:29
