reading_id,sensor_id,city,zone_type,lat,lon,pm25,pm10,no2,co,o3,so2,reading_timestamp
d0ef9e52-e6de-4e30-9ab8-cf6cd88d9d7d,KHI_IND_001,Karachi,industrial,24.8607,67.0011,120.1781,210.6503,118.8044,6.6039,49.0908,94.452,2026-07-31 00:19:20
60575926-e61d-432d-b8e1-73acadb94d95,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,84.9614,131.0428,132.4317,7.7901,58.228,40.4111,2026-07-30 23:09:03
07767187-efee-458d-8f1f-65aede8d341c,LHR_IND_001,Lahore,industrial,31.5204,74.3587,57.738,254.9287,114.3939,4.0284,31.1896,55.6631,2026-07-31 07:41:45
de21b141-26ed-4f10-becd-e9fe567122f1,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,90.4789,178.5654,89.7182,7.5434,24.077,42.7862,2026-07-31 02:49:18
0cbef0e0-f374-478a-a1a5-c688c28a9d2c,ISB_RES_001,Islamabad,residential,33.6844,73.0479,65.2717,80.0698,19.2814,1.5366,40.9303,19.5094,2026-07-31 01:58:23
2a51eb39-16de-4925-8368-402923277691,ISB_PRK_002,Islamabad,park,33.7294,73.0931,10.672,24.4205,24.8428,0.2826,35.877,9.3147,2026-07-31 11:36:08
880ab6f2-c934-4750-8831-df7292c03ea6,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,113.4922,114.615,44.3814,4.3965,51.2661,78.2243,2026-07-31 02:57:13
6dd77ebc-3472-4a95-a76b-79692659c232,PSH_TRF_002,Peshawar,traffic,34.008,71.578,72.8747,102.6473,58.7191,8.849,28.7158,42.6675,2026-07-31 09:45:09
e19dbe31-147a-4a8e-be65-a84ce609283b,MLT_RES_001,Multan,residential,30.1575,71.5249,34.6086,115.9078,24.63,1.8902,44.4242,23.254,2026-07-31 08:06:45
ad73cbe6-c87f-40b0-a6d8-83964ad90b66,MLT_IND_002,Multan,industrial,30.196,71.4753,135.9678,99.4614,46.2738,3.7091,24.6467,32.0886,2026-07-31 03:50:30
220bb28b-3377-44a7-b7a9-0b6f3eb4f4f0,KHI_IND_001,Karachi,industrial,24.8607,67.0011,105.2707,78.7647,79.8161,2.2412,50.4669,58.7304,2026-07-31 04:57:06
e47194bd-d9da-4fb7-a835-c1e672a5e21e,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,74.8844,120.5927,133.6707,2.9603,19.4024,21.5476,2026-07-31 12:29:23
9eb333f3-baa9-484f-92aa-cf75ae260808,LHR_IND_001,Lahore,industrial,31.5204,74.3587,173.4193,264.8432,41.434,3.7504,65.4028,98.0842,2026-07-31 01:26:57
5aa0af0e-99e5-46df-aa28-3ea379d16569,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,65.9248,81.1559,87.5347,9.8545,54.7589,32.7626,2026-07-31 06:32:09
d3f5e50e-43f6-473b-9455-d743ac2142a8,ISB_RES_001,Islamabad,residential,33.6844,73.0479,63.0019,41.4585,25.1693,1.1934,42.8563,10.1746,2026-07-31 00:22:08
7e74499b-6f26-4291-bce8-aa580a75c27b,ISB_PRK_002,Islamabad,park,33.7294,73.0931,15.182,48.997,17.3754,0.2335,27.4473,3.5751,2026-07-30 21:54:27
465ececc-b50b-4440-9b0c-d0ab7a3fa689,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,131.1448,268.6725,99.2705,2.3607,43.1362,60.6765,2026-07-31 02:14:05
374e7cb9-14bb-43f8-8204-c7dd26d33757,PSH_TRF_002,Peshawar,traffic,34.008,71.578,69.0208,64.25,107.2492,3.1584,63.9684,46.641,2026-07-30 19:57:44
260dd0b2-ff92-42db-945f-09699737375e,MLT_RES_001,Multan,residential,30.1575,71.5249,68.1444,38.3712,45.3966,1.7299,49.6523,14.6429,2026-07-31 07:40:48
5c6e61a3-e1c4-4b19-8c3a-8b9b6cdce6ed,MLT_IND_002,Multan,industrial,30.196,71.4753,166.9111,125.8652,108.8364,2.0564,56.6167,81.731,2026-07-31 03:15:03
193be87a-4a8d-44da-8873-be852b173cf8,KHI_IND_001,Karachi,industrial,24.8607,67.0011,192.2355,141.684,48.6528,1.8817,23.75,75.0358,2026-07-31 15:26:39
834bf0f4-6370-499d-af8f-60c68876bbce,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,95.4983,181.9936,77.7388,4.3094,32.4448,25.2703,2026-07-31 11:15:55
e476c0e2-39f5-4fbf-98f6-fc8ae783b973,LHR_IND_001,Lahore,industrial,31.5204,74.3587,177.3181,258.7387,109.9282,7.6817,66.9438,81.8938,2026-07-31 16:27:25
d8f32e8d-e49d-4a38-98fe-433f268d1cec,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,103.6692,123.3141,115.6428,2.8443,36.6758,25.7673,2026-07-31 06:01:53
07683f0c-4145-40ab-942d-16ba9f9ee811,ISB_RES_001,Islamabad,residential,33.6844,73.0479,40.5163,60.4057,61.1065,1.3499,44.9069,24.7375,2026-07-31 11:02:14
9d2298c7-b9cb-4e94-a1e1-a4dc2477e4c4,ISB_PRK_002,Islamabad,park,33.7294,73.0931,19.5672,25.0513,26.6113,1.0362,58.3424,14.1198,2026-07-31 03:42:25
4916a416-34ae-44aa-b140-627e6533a23a,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,182.9881,243.3646,115.8718,5.1565,55.1118,67.1805,2026-07-30 19:53:02
7bdbc098-1add-47fc-b950-e9a9fecc415e,PSH_TRF_002,Peshawar,traffic,34.008,71.578,97.8406,185.7851,106.7095,2.724,19.2959,25.9809,2026-07-31 07:42:48
7fe78fa2-f9d2-42b6-95b9-6e3a5c8c3f8d,MLT_RES_001,Multan,residential,30.1575,71.5249,40.4842,99.9611,31.1571,0.9112,44.934,15.6632,2026-07-31 02:47:15
14bcff23-6b7a-4ee7-98a5-99256e3bc725,MLT_IND_002,Multan,industrial,30.196,71.4753,192.3472,185.5673,124.0255,7.8956,70.3034,32.1404,2026-07-31 05:37:31
3881c3d0-5951-4946-b107-b1e79f69fd22,KHI_IND_001,Karachi,industrial,24.8607,67.0011,55.2401,245.2171,73.639,3.5533,62.1535,100.0339,2026-07-31 02:25:51
219cfdde-efed-469c-a957-4c86c5e389a8,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,136.6936,193.2551,119.3837,9.4195,25.6052,42.7557,2026-07-31 12:05:00
63a52ac5-d05d-4f25-98ce-1e2459fd884e,LHR_IND_001,Lahore,industrial,31.5204,74.3587,146.4673,84.5622,82.7388,2.6946,24.312,95.1555,2026-07-30 21:02:30
591d0811-d49e-4b7c-840b-c6c9875bf035,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,131.7209,77.1093,125.0924,8.5472,45.9239,21.6673,2026-07-31 02:08:32
3e81aa2c-68a5-4996-95fe-aeab56cb3826,ISB_RES_001,Islamabad,residential,33.6844,73.0479,57.8061,87.4964,49.7711,0.9046,16.4138,16.8163,2026-07-30 19:22:20
544fae9c-4a58-498c-8573-5c75725231bb,ISB_PRK_002,Islamabad,park,33.7294,73.0931,27.6641,56.5844,20.4883,1.1022,27.2421,7.9599,2026-07-31 03:37:24
6d69b85a-d956-4980-bbc8-ab4025c04671,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,70.6758,140.8179,88.7641,4.0027,29.6313,44.3229,2026-07-31 16:02:09
8310d545-c17c-40b3-a2ac-3520eeb75184,PSH_TRF_002,Peshawar,traffic,34.008,71.578,97.2507,142.5806,118.4912,7.443,53.1172,27.2654,2026-07-31 08:51:20
b80a5d99-f629-4da9-ba96-461373a99e45,MLT_RES_001,Multan,residential,30.1575,71.5249,54.4022,112.964,37.3426,2.5535,44.9428,26.5272,2026-07-31 10:14:29
844c8817-ced4-49b8-8256-81e8759ef877,MLT_IND_002,Multan,industrial,30.196,71.4753,98.5743,135.4074,37.0761,7.5495,28.1657,25.1902,2026-07-31 12:09:45
db1c0968-01eb-42e3-bc8f-6fdabb97e924,KHI_IND_001,Karachi,industrial,24.8607,67.0011,203.6537,151.8627,94.9989,5.6414,33.1043,31.9608,2026-07-30 19:53:41
619da695-7a14-4442-90f0-60a43b7a109d,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,141.5865,189.3228,68.663,5.5146,49.6224,28.2526,2026-07-30 22:49:33
5cc9a257-2136-4a67-b950-1a284c718ffd,LHR_IND_001,Lahore,industrial,31.5204,74.3587,190.2737,135.4102,83.762,4.5213,33.1898,70.3708,2026-07-31 14:33:17
ae185aa6-b1a6-4078-b01b-560ff2604a42,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,125.1795,115.2597,85.4598,5.9474,53.1084,44.6346,2026-07-31 02:48:44
1b744935-4d04-49e6-9111-a3a353aeb063,ISB_RES_001,Islamabad,residential,33.6844,73.0479,38.6385,66.9707,41.7267,1.3969,10.6341,16.3575,2026-07-30 22:29:26
f864e73d-ca8d-4064-a2a3-40998b037d31,ISB_PRK_002,Islamabad,park,33.7294,73.0931,10.3533,47.0792,31.519,0.8104,57.3141,14.3084,2026-07-31 04:32:01
c23282bc-6950-4f6a-814f-06050454f735,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,73.8181,169.4155,99.7658,7.9981,58.7375,22.7828,2026-07-30 22:05:38
15324b7f-e67a-40f6-9fb8-4aa9fe260396,PSH_TRF_002,Peshawar,traffic,34.008,71.578,150.2026,201.9828,137.6119,6.2386,58.7711,10.5114,2026-07-31 07:08:39
833a97f4-310f-44e1-be0e-6c51a145dafb,MLT_RES_001,Multan,residential,30.1575,71.5249,26.8693,96.2953,50.4859,2.5324,20.7877,26.4956,2026-07-31 17:43:42
32777c30-a6bc-4dff-ac17-64fe7e2e8f3d,MLT_IND_002,Multan,industrial,30.196,71.4753,155.1642,164.8343,88.8524,7.6104,69.7579,66.182,2026-07-31 06:32:46
ccd4e812-5e87-4d05-92e5-31e445204598,KHI_IND_001,Karachi,industrial,24.8607,67.0011,172.797,101.2459,100.8166,8.0605,44.1607,60.2794,2026-07-31 12:18:05
a0ca12a4-a379-41a0-a5b3-ec06b115baec,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,153.6807,85.3838,58.382,2.0483,46.1948,24.5467,2026-07-31 09:28:49
b1a4d085-bfc7-412f-b81a-d75e1f3963a2,LHR_IND_001,Lahore,industrial,31.5204,74.3587,128.884,253.6871,67.6189,4.3083,56.1998,41.0569,2026-07-31 00:51:00
56f6625d-36ca-45b8-86c5-972dbc2d4c34,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,63.9007,141.2955,133.6254,6.1737,44.3695,18.0955,2026-07-31 11:09:26
2172f995-e55c-4040-b415-6104e11f3713,ISB_RES_001,Islamabad,residential,33.6844,73.0479,57.9185,75.2102,14.7425,0.7279,18.8866,16.2133,2026-07-31 16:27:06
9d1ea649-4ced-4408-87e4-c4f90a69f91b,ISB_PRK_002,Islamabad,park,33.7294,73.0931,10.9346,33.9973,21.4324,0.5861,40.8026,3.278,2026-07-31 11:23:43
df978761-f70c-4330-b4ad-d47af8f60133,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,118.5513,158.5363,97.21,3.3723,31.9636,80.1153,2026-07-31 18:52:03
27752e19-a8cf-42ea-b0b9-3922da5a81cb,PSH_TRF_002,Peshawar,traffic,34.008,71.578,134.2277,127.2956,66.83,3.1488,16.0162,10.3401,2026-07-31 10:57:34
1512c84f-23f4-44f2-9d58-fa5866682fa8,MLT_RES_001,Multan,residential,30.1575,71.5249,36.5471,75.3883,15.9214,2.1007,39.0903,11.1867,2026-07-31 04:00:49
ecc8c42b-4a13-44ba-8df4-2c595f748452,MLT_IND_002,Multan,industrial,30.196,71.4753,153.0557,152.1924,67.5658,5.7425,46.5007,26.6959,2026-07-31 07:59:24
ff62f6c7-ff59-42b3-adb3-807b1b656686,KHI_IND_001,Karachi,industrial,24.8607,67.0011,51.3852,259.6835,105.8204,7.7771,27.8411,76.9452,2026-07-31 10:34:54
7a201558-36d2-4498-89c4-8a36fe83b18a,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,148.7135,67.9225,108.526,9.1987,37.0113,20.1468,2026-07-31 06:43:19
05579b47-4de9-4ac8-9ab1-a1431889aeb1,LHR_IND_001,Lahore,industrial,31.5204,74.3587,96.0564,262.3547,92.2995,7.1942,53.5768,52.6736,2026-07-31 04:37:39
87b5a32e-7be2-40ef-93f0-43dc1eead318,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,101.6864,194.5244,100.4332,8.474,32.3107,44.67,2026-07-31 01:28:43
3f81541b-b3b6-47b2-af80-6b1a11875a27,ISB_RES_001,Islamabad,residential,33.6844,73.0479,27.3124,49.3709,54.5078,0.9213,39.3971,14.3912,2026-07-31 02:30:54
a03b41d6-bb59-4623-b746-4004e0bcc654,ISB_PRK_002,Islamabad,park,33.7294,73.0931,32.5663,38.355,26.5604,1.2173,32.9961,2.52,2026-07-31 01:05:45
be13fb89-e691-440a-bb2d-39bee6f2e80b,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,157.1603,169.867,92.4747,4.3609,74.2588,35.7949,2026-07-31 09:50:44
1b4444da-6647-41c5-9287-118e20e774f3,PSH_TRF_002,Peshawar,traffic,34.008,71.578,55.3378,140.746,138.3461,2.7832,52.7517,16.87,2026-07-31 09:26:19
e5c86313-0e68-443a-9a6d-08cb3b24a9ab,MLT_RES_001,Multan,residential,30.1575,71.5249,47.9929,32.3489,58.3532,1.5685,19.8754,24.0863,2026-07-31 06:22:08
6169b054-2d23-4769-a2e6-435b227949c7,MLT_IND_002,Multan,industrial,30.196,71.4753,186.7028,273.8252,54.1996,4.4567,67.801,62.0948,2026-07-30 21:15:28
393131b6-0946-47ac-97e8-348b83afcab3,KHI_IND_001,Karachi,industrial,24.8607,67.0011,77.9318,199.5392,58.7929,4.1527,71.6096,105.1428,2026-07-31 12:49:08
e8e68363-14cf-4988-8c53-253881700d75,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,51.222,171.7973,93.8946,4.1577,57.1385,33.3633,2026-07-30 21:23:25
71732ead-1a88-477d-b194-a36efdd5d458,LHR_IND_001,Lahore,industrial,31.5204,74.3587,70.972,267.4899,89.0746,5.0456,46.2482,30.7268,2026-07-31 13:01:19
4eec2fa0-89ef-464b-b4b6-79e3dbb36aaa,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,147.0951,129.6993,78.8595,2.9829,30.1921,29.0144,2026-07-31 07:19:42
9dbaa68a-dcf8-4592-8630-174e858be206,ISB_RES_001,Islamabad,residential,33.6844,73.0479,26.6576,84.7402,36.9095,2.6388,12.8269,27.6495,2026-07-31 06:07:55
7f1469a1-ed1b-4a9e-bf28-6b7dcb650508,ISB_PRK_002,Islamabad,park,33.7294,73.0931,36.5423,53.7351,20.938,1.4723,24.1709,3.6254,2026-07-31 00:52:37
f6fe3950-ec16-4c21-a608-1b170c5b7577,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,112.2989,142.3914,75.3028,5.5178,71.1101,35.4359,2026-07-31 03:43:20
411b4f11-b7b7-4c09-9737-36e67e189797,PSH_TRF_002,Peshawar,traffic,34.008,71.578,41.3085,182.1498,121.0488,10.4398,47.9683,33.7178,2026-07-30 22:35:34
c5a66f18-6fc4-40a2-9d34-e103d496e21b,MLT_RES_001,Multan,residential,30.1575,71.5249,77.4906,85.019,34.4246,0.8284,36.0118,21.9814,2026-07-31 06:40:58
269871cd-5543-46cc-9c63-cf6fa6e2112b,MLT_IND_002,Multan,industrial,30.196,71.4753,77.6767,255.2652,93.6717,3.2331,37.6402,94.7283,2026-07-31 11:03:36
726386f8-83b0-43e0-96da-76ee5f337718,KHI_IND_001,Karachi,industrial,24.8607,67.0011,152.3805,214.5995,94.7451,7.9244,62.6085,52.0013,2026-07-31 05:53:14
e23c1510-04b9-4aac-beae-433e1eff61ba,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,92.4123,170.9858,108.1033,6.7886,25.2906,44.7114,2026-07-31 04:15:06
e50dbd5e-7912-4095-b9ed-584ccbf14048,LHR_IND_001,Lahore,industrial,31.5204,74.3587,160.0983,278.0613,82.1478,5.8083,36.2572,56.6372,2026-07-30 19:25:13
2dfff5a2-0940-4c6a-9cfa-7ee42988361a,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,130.3241,57.7788,139.1264,3.076,19.975,47.6647,2026-07-30 23:18:42
e746663f-3d19-4542-a25a-e1eea102b06c,ISB_RES_001,Islamabad,residential,33.6844,73.0479,51.7404,122.1395,17.9967,2.4845,44.4672,7.1944,2026-07-31 15:12:07
189d35ab-051a-4c89-b988-db9ba9b6dc1f,ISB_PRK_002,Islamabad,park,33.7294,73.0931,22.0282,39.0263,20.6179,1.4942,25.3722,15.6093,2026-07-31 14:39:52
61830079-29c4-41fc-9ff5-479da135f8f5,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,117.1186,215.3941,96.0149,7.2837,42.2149,79.2653,2026-07-31 07:49:41
2c3eb257-f96a-4314-a9d5-aba9618409fe,PSH_TRF_002,Peshawar,traffic,34.008,71.578,56.0505,72.1265,98.2736,2.4228,34.2259,11.2396,2026-07-30 21:27:52
f30db672-a302-455f-b5a3-976e1c980dc1,MLT_RES_001,Multan,residential,30.1575,71.5249,29.7132,102.667,37.9063,0.7259,39.6338,23.7025,2026-07-30 23:08:31
ddfad3de-5f18-471c-9244-4b05216e257a,MLT_IND_002,Multan,industrial,30.196,71.4753,105.8188,124.7393,103.5739,2.0193,32.0929,54.3777,2026-07-31 00:53:27
b3306bd9-9633-4080-b415-e74bbb764893,KHI_IND_001,Karachi,industrial,24.8607,67.0011,153.1959,166.4531,103.5817,2.5867,58.6087,74.8976,2026-07-31 15:36:14
02f36293-4709-441f-b7ff-23b72c87ce26,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,142.9542,62.5625,99.6463,3.8778,45.177,32.6901,2026-07-31 05:40:31
99a642b7-b807-45fd-906d-9d8e67f459c0,LHR_IND_001,Lahore,industrial,31.5204,74.3587,119.8176,195.9347,45.2622,2.8343,60.5789,98.2076,2026-07-31 12:24:01
72a669ec-3ed1-4304-8d6e-179423a311bd,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,148.2696,98.9594,66.3267,3.5163,23.7233,16.9583,2026-07-31 07:28:15
72423d23-2a27-456b-9b67-29ca4f735590,ISB_RES_001,Islamabad,residential,33.6844,73.0479,37.8268,38.9643,28.1097,1.0041,40.9304,6.9893,2026-07-30 22:15:01
b99a4767-0505-4c01-870e-3d41d441ed33,ISB_PRK_002,Islamabad,park,33.7294,73.0931,14.564,52.1004,18.8617,0.2642,35.1532,9.7681,2026-07-31 04:01:39
c6af572d-4051-4da8-9308-8d319dbf4aab,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,185.1436,167.0611,71.6106,5.3079,40.4788,30.0672,2026-07-31 14:48:32
18ef4cd4-8e9c-4db6-8222-f1d92ccc9cf3,PSH_TRF_002,Peshawar,traffic,34.008,71.578,77.3446,120.822,129.7811,4.7318,37.974,28.9026,2026-07-31 04:45:11
f2beae9c-8f2d-4ca3-9c21-6f814bfa3d94,MLT_RES_001,Multan,residential,30.1575,71.5249,40.7626,69.6466,23.5957,1.5313,32.4263,10.9575,2026-07-31 05:35:29
