reading_id,sensor_id,city,zone_type,lat,lon,pm25,pm10,no2,co,o3,so2,reading_timestamp
f9f38584-9a20-4716-a7f2-168f66cc00f9,KHI_IND_001,Karachi,industrial,24.8607,67.0011,120.1781,210.6503,118.8044,6.6039,49.0908,94.452,2026-07-31 15:35:40
4100cc7d-713e-43f2-9d49-d42469e1f815,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,84.9614,131.0428,132.4317,7.7901,58.228,40.4111,2026-07-31 14:25:23
883ed324-d12d-441f-b912-ba021a684b9f,LHR_IND_001,Lahore,industrial,31.5204,74.3587,57.738,254.9287,114.3939,4.0284,31.1896,55.6631,2026-07-31 22:58:05
07fed85b-eb3e-4f74-9e6d-5c5600a5d480,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,90.4789,178.5654,89.7182,7.5434,24.077,42.7862,2026-07-31 18:05:38
fa8347fa-ff2d-42a7-8e0b-1dbf0c750aeb,ISB_RES_001,Islamabad,residential,33.6844,73.0479,65.2717,80.0698,19.2814,1.5366,40.9303,19.5094,2026-07-31 17:14:43
ed96bd12-2ce9-401a-a6ce-9d4c9063f172,ISB_PRK_002,Islamabad,park,33.7294,73.0931,10.672,24.4205,24.8428,0.2826,35.877,9.3147,2026-08-01 02:52:28
463a940a-bb82-4f1d-81ca-e42d73e2f3d7,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,113.4922,114.615,44.3814,4.3965,51.2661,78.2243,2026-07-31 18:13:33
fe5ff4e2-12e9-45e4-acf9-f3763e6b5316,PSH_TRF_002,Peshawar,traffic,34.008,71.578,72.8747,102.6473,58.7191,8.849,28.7158,42.6675,2026-08-01 01:01:29
34934ccf-3f65-4c3c-86f3-90dcc28edcea,MLT_RES_001,Multan,residential,30.1575,71.5249,34.6086,115.9078,24.63,1.8902,44.4242,23.254,2026-07-31 23:23:05
12d38df4-00ea-4b6d-bb3f-7e2e28985256,MLT_IND_002,Multan,industrial,30.196,71.4753,135.9678,99.4614,46.2738,3.7091,24.6467,32.0886,2026-07-31 19:06:50
b2ea39a8-509b-410f-b261-08a441c8fc13,KHI_IND_001,Karachi,industrial,24.8607,67.0011,105.2707,78.7647,79.8161,2.2412,50.4669,58.7304,2026-07-31 20:13:26
1010af25-02fd-4a4b-b7c6-0ec902fe7e20,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,74.8844,120.5927,133.6707,2.9603,19.4024,21.5476,2026-08-01 03:45:43
d19c510e-7500-49e8-859a-c010d47ed8d8,LHR_IND_001,Lahore,industrial,31.5204,74.3587,173.4193,264.8432,41.434,3.7504,65.4028,98.0842,2026-07-31 16:43:17
3777f5e0-1c84-4674-9e20-3c659b860fbe,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,65.9248,81.1559,87.5347,9.8545,54.7589,32.7626,2026-07-31 21:48:29
97cf04bc-26c6-4789-9a48-7028e0a17b6e,ISB_RES_001,Islamabad,residential,33.6844,73.0479,63.0019,41.4585,25.1693,1.1934,42.8563,10.1746,2026-07-31 15:38:28
2724c19e-86d5-4048-af4b-91beb538568f,ISB_PRK_002,Islamabad,park,33.7294,73.0931,15.182,48.997,17.3754,0.2335,27.4473,3.5751,2026-07-31 13:10:47
a46599d9-474b-40ce-b5ce-e861931912a3,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,131.1448,268.6725,99.2705,2.3607,43.1362,60.6765,2026-07-31 17:30:25
397db4b0-39fd-4e55-9ea7-a7bf632f4a51,PSH_TRF_002,Peshawar,traffic,34.008,71.578,69.0208,64.25,107.2492,3.1584,63.9684,46.641,2026-07-31 11:14:04
1cebcd34-04a8-4316-ae42-4fa6241ad2ec,MLT_RES_001,Multan,residential,30.1575,71.5249,68.1444,38.3712,45.3966,1.7299,49.6523,14.6429,2026-07-31 22:57:08
51a39b3e-6748-4428-8b20-9518aa1e1138,MLT_IND_002,Multan,industrial,30.196,71.4753,166.9111,125.8652,108.8364,2.0564,56.6167,81.731,2026-07-31 18:31:23
5166b7f2-7878-4189-b493-9f4af43b8537,KHI_IND_001,Karachi,industrial,24.8607,67.0011,192.2355,141.684,48.6528,1.8817,23.75,75.0358,2026-08-01 06:42:59
cec7cd18-0d6f-4e73-af78-ad0b566b2312,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,95.4983,181.9936,77.7388,4.3094,32.4448,25.2703,2026-08-01 02:32:15
b5c90007-cb65-4bb3-b6dc-b0f303a9b9ce,LHR_IND_001,Lahore,industrial,31.5204,74.3587,177.3181,258.7387,109.9282,7.6817,66.9438,81.8938,2026-08-01 07:43:45
10a6c6fa-169e-40a3-823b-9d5362f86d88,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,103.6692,123.3141,115.6428,2.8443,36.6758,25.7673,2026-07-31 21:18:13
4442c817-d091-4db7-9307-671e2067a97c,ISB_RES_001,Islamabad,residential,33.6844,73.0479,40.5163,60.4057,61.1065,1.3499,44.9069,24.7375,2026-08-01 02:18:34
9d225795-d2fa-4905-b6ff-fc57d3c6575a,ISB_PRK_002,Islamabad,park,33.7294,73.0931,19.5672,25.0513,26.6113,1.0362,58.3424,14.1198,2026-07-31 18:58:45
1da9aee5-c875-4bc0-acab-73a875f2e874,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,182.9881,243.3646,115.8718,5.1565,55.1118,67.1805,2026-07-31 11:09:22
e6bad4fe-1b1f-4daa-9a8f-c6d2e5e25b72,PSH_TRF_002,Peshawar,traffic,34.008,71.578,97.8406,185.7851,106.7095,2.724,19.2959,25.9809,2026-07-31 22:59:08
6f9edf47-487b-4e34-a6e8-8d797ac46fe0,MLT_RES_001,Multan,residential,30.1575,71.5249,40.4842,99.9611,31.1571,0.9112,44.934,15.6632,2026-07-31 18:03:35
f4343ecf-6e50-42cf-a10c-7658c92d914c,MLT_IND_002,Multan,industrial,30.196,71.4753,192.3472,185.5673,124.0255,7.8956,70.3034,32.1404,2026-07-31 20:53:51
dd31f8a0-6368-459d-b203-8654c73e8011,KHI_IND_001,Karachi,industrial,24.8607,67.0011,55.2401,245.2171,73.639,3.5533,62.1535,100.0339,2026-07-31 17:42:11
fea0fdc6-9d2c-481a-89a3-75f7c82000e5,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,136.6936,193.2551,119.3837,9.4195,25.6052,42.7557,2026-08-01 03:21:20
1ae3f2bc-f722-4038-ba93-77bbaac0fb11,LHR_IND_001,Lahore,industrial,31.5204,74.3587,146.4673,84.5622,82.7388,2.6946,24.312,95.1555,2026-07-31 12:18:50
a8a3d9b0-0dcd-4d86-b98b-549d922b1d42,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,131.7209,77.1093,125.0924,8.5472,45.9239,21.6673,2026-07-31 17:24:52
9856a219-7b0e-4f1d-aea5-a4ede986b8e1,ISB_RES_001,Islamabad,residential,33.6844,73.0479,57.8061,87.4964,49.7711,0.9046,16.4138,16.8163,2026-07-31 10:38:40
ecc2e1b9-355a-4c04-942b-47fd8b972251,ISB_PRK_002,Islamabad,park,33.7294,73.0931,27.6641,56.5844,20.4883,1.1022,27.2421,7.9599,2026-07-31 18:53:44
f5f0994c-b02c-4cda-90f0-537ee28dc7f1,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,70.6758,140.8179,88.7641,4.0027,29.6313,44.3229,2026-08-01 07:18:29
ac335ed5-4780-499c-bd53-720264b7662f,PSH_TRF_002,Peshawar,traffic,34.008,71.578,97.2507,142.5806,118.4912,7.443,53.1172,27.2654,2026-08-01 00:07:40
c976e3bf-25a9-45b8-9cf6-6210484d0d90,MLT_RES_001,Multan,residential,30.1575,71.5249,54.4022,112.964,37.3426,2.5535,44.9428,26.5272,2026-08-01 01:30:49
fce7e0ba-92bd-40de-8689-7c111cfb1bf0,MLT_IND_002,Multan,industrial,30.196,71.4753,98.5743,135.4074,37.0761,7.5495,28.1657,25.1902,2026-08-01 03:26:05
0416f83b-c75c-4761-906b-a185147ff2c4,KHI_IND_001,Karachi,industrial,24.8607,67.0011,203.6537,151.8627,94.9989,5.6414,33.1043,31.9608,2026-07-31 11:10:01
e12762cc-ed42-4f69-b453-694c2a0868ba,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,141.5865,189.3228,68.663,5.5146,49.6224,28.2526,2026-07-31 14:05:53
ebbb7735-3ed9-47ea-8dfa-9425ce98d3da,LHR_IND_001,Lahore,industrial,31.5204,74.3587,190.2737,135.4102,83.762,4.5213,33.1898,70.3708,2026-08-01 05:49:37
6800a5ee-0951-4a4d-9f1d-f0a013de34a0,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,125.1795,115.2597,85.4598,5.9474,53.1084,44.6346,2026-07-31 18:05:04
