reading_id,sensor_id,city,zone_type,lat,lon,pm25,pm10,no2,co,o3,so2,reading_timestamp
8dfbaf66-2a2a-4a37-9704-d347b2107f22,KHI_IND_001,Karachi,industrial,24.8607,67.0011,120.1781,210.6503,118.8044,6.6039,49.0908,94.452,2026-07-31 15:29:35
15456086-0a53-4c62-a5c3-8f43a755a3c6,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,84.9614,131.0428,132.4317,7.7901,58.228,40.4111,2026-07-31 14:19:18
a40b5d4d-5f3e-4885-8f4b-9d72ca2cdc36,LHR_IND_001,Lahore,industrial,31.5204,74.3587,57.738,254.9287,114.3939,4.0284,31.1896,55.6631,2026-07-31 22:52:00
e268b1f5-4c5d-4b0d-bfb8-0d8a21fd9556,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,90.4789,178.5654,89.7182,7.5434,24.077,42.7862,2026-07-31 17:59:33
9e9a6222-6803-458d-a1dc-1b415ad5c962,ISB_RES_001,Islamabad,residential,33.6844,73.0479,65.2717,80.0698,19.2814,1.5366,40.9303,19.5094,2026-07-31 17:08:38
e534b5cd-59ce-4fe9-807c-aa1711b479ab,ISB_PRK_002,Islamabad,park,33.7294,73.0931,10.672,24.4205,24.8428,0.2826,35.877,9.3147,2026-08-01 02:46:23
6ec43356-8214-4d49-8527-2e4e5ea5aede,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,113.4922,114.615,44.3814,4.3965,51.2661,78.2243,2026-07-31 18:07:28
b4853232-8189-4ab7-af7a-3b5d48f18776,PSH_TRF_002,Peshawar,traffic,34.008,71.578,72.8747,102.6473,58.7191,8.849,28.7158,42.6675,2026-08-01 00:55:24
e3e7822a-6283-4a18-a5cc-062f95354b56,MLT_RES_001,Multan,residential,30.1575,71.5249,34.6086,115.9078,24.63,1.8902,44.4242,23.254,2026-07-31 23:17:00
5cb7951f-116a-48b2-bd00-00d01ecf29df,MLT_IND_002,Multan,industrial,30.196,71.4753,135.9678,99.4614,46.2738,3.7091,24.6467,32.0886,2026-07-31 19:00:45
5dc8f90f-378e-49fd-901e-5820b9a059df,KHI_IND_001,Karachi,industrial,24.8607,67.0011,105.2707,78.7647,79.8161,2.2412,50.4669,58.7304,2026-07-31 20:07:21
015ca036-13a2-4fbc-8979-0e0ef1050bb3,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,74.8844,120.5927,133.6707,2.9603,19.4024,21.5476,2026-08-01 03:39:38
1d42610d-af7c-43f0-96d3-555dc1863dd9,LHR_IND_001,Lahore,industrial,31.5204,74.3587,173.4193,264.8432,41.434,3.7504,65.4028,98.0842,2026-07-31 16:37:12
4442c8f8-d154-4839-90ae-1775300efcb1,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,65.9248,81.1559,87.5347,9.8545,54.7589,32.7626,2026-07-31 21:42:24
87f6943a-f145-4269-b472-d0cc6095ca86,ISB_RES_001,Islamabad,residential,33.6844,73.0479,63.0019,41.4585,25.1693,1.1934,42.8563,10.1746,2026-07-31 15:32:23
5e89eceb-6055-4ec7-9afd-f2b460d9320f,ISB_PRK_002,Islamabad,park,33.7294,73.0931,15.182,48.997,17.3754,0.2335,27.4473,3.5751,2026-07-31 13:04:42
544cf2f9-c8c2-46aa-ac03-19dce16213e4,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,131.1448,268.6725,99.2705,2.3607,43.1362,60.6765,2026-07-31 17:24:20
0c315d9d-965b-409f-bc1e-d079e4af25cb,PSH_TRF_002,Peshawar,traffic,34.008,71.578,69.0208,64.25,107.2492,3.1584,63.9684,46.641,2026-07-31 11:07:59
48f03656-1bad-4831-8c6e-58a9ef032c2c,MLT_RES_001,Multan,residential,30.1575,71.5249,68.1444,38.3712,45.3966,1.7299,49.6523,14.6429,2026-07-31 22:51:03
d51804f5-bd9f-41f2-8cec-26c4d5c7e486,MLT_IND_002,Multan,industrial,30.196,71.4753,166.9111,125.8652,108.8364,2.0564,56.6167,81.731,2026-07-31 18:25:18
859f80bf-637d-4bee-836e-4e7b7854f953,KHI_IND_001,Karachi,industrial,24.8607,67.0011,192.2355,141.684,48.6528,1.8817,23.75,75.0358,2026-08-01 06:36:54
7d0eecd6-443e-4d05-a2d8-87937ab55089,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,95.4983,181.9936,77.7388,4.3094,32.4448,25.2703,2026-08-01 02:26:10
43754da3-f2fd-466a-b564-d32e169884a3,LHR_IND_001,Lahore,industrial,31.5204,74.3587,177.3181,258.7387,109.9282,7.6817,66.9438,81.8938,2026-08-01 07:37:40
ceca38f2-ce4a-419b-bd2b-a3426b1b1bbd,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,103.6692,123.3141,115.6428,2.8443,36.6758,25.7673,2026-07-31 21:12:08
1808bf65-14b1-4649-a6c1-4d4a5b7a2e6f,ISB_RES_001,Islamabad,residential,33.6844,73.0479,40.5163,60.4057,61.1065,1.3499,44.9069,24.7375,2026-08-01 02:12:29
2f566add-cedb-4c6d-9dc9-e710f5b8fd6a,ISB_PRK_002,Islamabad,park,33.7294,73.0931,19.5672,25.0513,26.6113,1.0362,58.3424,14.1198,2026-07-31 18:52:40
93409e7c-fb83-46a8-83fb-beffbb68c566,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,182.9881,243.3646,115.8718,5.1565,55.1118,67.1805,2026-07-31 11:03:17
e52ed428-e273-431c-9ca6-64d0eedae219,PSH_TRF_002,Peshawar,traffic,34.008,71.578,97.8406,185.7851,106.7095,2.724,19.2959,25.9809,2026-07-31 22:53:03
c2c608af-cb72-46f1-9eea-83c9087f4f83,MLT_RES_001,Multan,residential,30.1575,71.5249,40.4842,99.9611,31.1571,0.9112,44.934,15.6632,2026-07-31 17:57:30
885ab0a1-29ac-4be3-9bc1-e3fc7d2227ea,MLT_IND_002,Multan,industrial,30.196,71.4753,192.3472,185.5673,124.0255,7.8956,70.3034,32.1404,2026-07-31 20:47:46
3f773c40-5851-4c07-b326-ed143bdb2dad,KHI_IND_001,Karachi,industrial,24.8607,67.0011,55.2401,245.2171,73.639,3.5533,62.1535,100.0339,2026-07-31 17:36:06
bd97df71-50f8-48a1-9485-4160e7322c83,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,136.6936,193.2551,119.3837,9.4195,25.6052,42.7557,2026-08-01 03:15:15
348cd3d6-56be-4d95-9364-a6cd02bea1d1,LHR_IND_001,Lahore,industrial,31.5204,74.3587,146.4673,84.5622,82.7388,2.6946,24.312,95.1555,2026-07-31 12:12:45
31ffe7b2-7250-4378-a1f6-1897afa08b53,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,131.7209,77.1093,125.0924,8.5472,45.9239,21.6673,2026-07-31 17:18:47
d0a99e54-c293-4669-8580-cb5157f5929a,ISB_RES_001,Islamabad,residential,33.6844,73.0479,57.8061,87.4964,49.7711,0.9046,16.4138,16.8163,2026-07-31 10:32:35
91cf8849-f8ec-4f44-8b20-ffe653767469,ISB_PRK_002,Islamabad,park,33.7294,73.0931,27.6641,56.5844,20.4883,1.1022,27.2421,7.9599,2026-07-31 18:47:39
c28d95b7-3aab-4834-88f6-60fe123274e8,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,70.6758,140.8179,88.7641,4.0027,29.6313,44.3229,2026-08-01 07:12:24
ed67ffdd-e879-4586-9b86-dd665492e5a4,PSH_TRF_002,Peshawar,traffic,34.008,71.578,97.2507,142.5806,118.4912,7.443,53.1172,27.2654,2026-08-01 00:01:35
f37d82ad-c3e9-4653-b81c-839f2e481dbe,MLT_RES_001,Multan,residential,30.1575,71.5249,54.4022,112.964,37.3426,2.5535,44.9428,26.5272,2026-08-01 01:24:44
49303af6-2a78-4c19-8942-d0f03eb9ce34,MLT_IND_002,Multan,industrial,30.196,71.4753,98.5743,135.4074,37.0761,7.5495,28.1657,25.1902,2026-08-01 03:20:00
8b470e44-a00e-4b90-9923-1f3cc1007cd3,KHI_IND_001,Karachi,industrial,24.8607,67.0011,203.6537,151.8627,94.9989,5.6414,33.1043,31.9608,2026-07-31 11:03:56
b29c3917-db06-4f97-a5fa-0178365dd358,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,141.5865,189.3228,68.663,5.5146,49.6224,28.2526,2026-07-31 13:59:48
b7a28b69-730f-4af9-a0b3-ffde6653d47d,LHR_IND_001,Lahore,industrial,31.5204,74.3587,190.2737,135.4102,83.762,4.5213,33.1898,70.3708,2026-08-01 05:43:32
6c684df2-66e8-4d34-a2bf-663d6d493dbd,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,125.1795,115.2597,85.4598,5.9474,53.1084,44.6346,2026-07-31 17:58:59
070b56b4-e41a-4df2-b742-b002e2c7e68d,ISB_RES_001,Islamabad,residential,33.6844,73.0479,38.6385,66.9707,41.7267,1.3969,10.6341,16.3575,2026-07-31 13:39:41
305f7fa6-2b98-44e8-b332-1a519e6c7665,ISB_PRK_002,Islamabad,park,33.7294,73.0931,10.3533,47.0792,31.519,0.8104,57.3141,14.3084,2026-07-31 19:42:16
82a9a06f-2072-4032-92d8-ea759a71f007,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,73.8181,169.4155,99.7658,7.9981,58.7375,22.7828,2026-07-31 13:15:53
6679bded-0376-46a7-9343-fd0b43bc952b,PSH_TRF_002,Peshawar,traffic,34.008,71.578,150.2026,201.9828,137.6119,6.2386,58.7711,10.5114,2026-07-31 22:18:54
1820583f-8435-42cd-9b99-7d467c603106,MLT_RES_001,Multan,residential,30.1575,71.5249,26.8693,96.2953,50.4859,2.5324,20.7877,26.4956,2026-08-01 08:53:57
f7327ca0-83ce-47df-a5ad-4a7d5693f74f,MLT_IND_002,Multan,industrial,30.196,71.4753,155.1642,164.8343,88.8524,7.6104,69.7579,66.182,2026-07-31 21:43:01
68c6499b-0d57-4d96-b5e5-586d99a386c6,KHI_IND_001,Karachi,industrial,24.8607,67.0011,172.797,101.2459,100.8166,8.0605,44.1607,60.2794,2026-08-01 03:28:20
80346933-610c-4d93-9e1c-5dd8496b7674,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,153.6807,85.3838,58.382,2.0483,46.1948,24.5467,2026-08-01 00:39:04
ad858430-0d92-4bc1-84d0-99f2e5850ee3,LHR_IND_001,Lahore,industrial,31.5204,74.3587,128.884,253.6871,67.6189,4.3083,56.1998,41.0569,2026-07-31 16:01:15
