reading_id,sensor_id,city,zone_type,lat,lon,pm25,pm10,no2,co,o3,so2,reading_timestamp
f1f570c2-b63b-4ee3-b77a-4ea5732aa040,KHI_IND_001,Karachi,industrial,24.8607,67.0011,120.1781,210.6503,118.8044,6.6039,49.0908,94.452,2026-07-30 23:41:15
52721042-704a-4073-9bd0-c9a3541d3976,KHI_TRF_002,Karachi,traffic,24.8722,67.0306,84.9614,131.0428,132.4317,7.7901,58.228,40.4111,2026-07-30 22:30:58
9ac41dc3-ce97-4cd4-b803-da0086f609a7,LHR_IND_001,Lahore,industrial,31.5204,74.3587,57.738,254.9287,114.3939,4.0284,31.1896,55.6631,2026-07-31 07:03:40
b9647c45-3c08-4885-a92a-b125c630fc23,LHR_TRF_002,Lahore,traffic,31.5497,74.3436,90.4789,178.5654,89.7182,7.5434,24.077,42.7862,2026-07-31 02:11:13
4ede2e06-3f64-42a3-ac29-8b081ecdf916,ISB_RES_001,Islamabad,residential,33.6844,73.0479,65.2717,80.0698,19.2814,1.5366,40.9303,19.5094,2026-07-31 01:20:18
e4dfa944-f596-446c-b79e-1aab5982c1f4,ISB_PRK_002,Islamabad,park,33.7294,73.0931,10.672,24.4205,24.8428,0.2826,35.877,9.3147,2026-07-31 10:58:03
feb50e04-fc61-4b08-b6d7-ecce862c2f90,PSH_IND_001,Peshawar,industrial,34.0151,71.5249,113.4922,114.615,44.3814,4.3965,51.2661,78.2243,2026-07-31 02:19:08
74ae1d4d-b708-4cf8-87de-8503f5c4b3fe,PSH_TRF_002,Peshawar,traffic,34.008,71.578,72.8747,102.6473,58.7191,8.849,28.7158,42.6675,2026-07-31 09:07:04
c0d500e3-cc70-45ec-af89-f37edcac345c,MLT_RES_001,Multan,residential,30.1575,71.5249,34.6086,115.9078,24.63,1.8902,44.4242,23.254,2026-07-31 07:28:40
069b8e2e-806b-4967-b29d-5022e83c4912,MLT_IND_002,Multan,industrial,30.196,71.4753,135.9678,99.4614,46.2738,3.7091,24.6467,32.0886,2026-07-31 03:12:25
